id,shortname,mktcap,lastvalue,change,percentchange,direction,stk_details,volume,url,
CP9,CenturyPlyboard,"3,671.41",165.25,3.55,2.2,1,[],152.05k,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/centuryplyboards/CP9,
MOF,Cera Sanitary,"3,324.50","2,556.15",6.05,0.24,1,[],1.90k,https://www.moneycontrol.com/india/stockpricequote/ceramics-granite/cerasanitaryware/CS18,
CES,CESC,"9,729.69",734,7.4,1.02,1,[],151.16k,https://www.moneycontrol.com/india/stockpricequote/power-generation-distribution/cesc/CES,
CGC01,CG Consumer,"15,376.47",245.15,2.05,0.84,1,[],272.08k,https://www.moneycontrol.com/india/stockpricequote/electricals/cromptongreavesconsumerelectrical/CGC01,
CG,CG Power ,758.36,12.1,0.55,4.76,1,[],2.56m,https://www.moneycontrol.com/india/stockpricequote/electric-equipment/cgpowerindustrialsolutions/CG,
CH03,Chalet Hotels,"7,066.15",344.65,11.15,3.34,1,[],2.93k,https://www.moneycontrol.com/india/stockpricequote/hotels/chalethotels/CH03,
CFC,Chambal Fert,"6,080.80",146.1,0,0,0,[],371.07k,https://www.moneycontrol.com/india/stockpricequote/fertilisers/chambalfertiliserschemicals/CFC,
MR,Chennai Petro,"1,725.14",115.85,1.4,1.22,1,[],128.59k,https://www.moneycontrol.com/india/stockpricequote/refineries/chennaipetroleumcorporation/CPC02,
CIF01,Cholamandalam,"24,745.67",316.5,3.45,1.1,1,[],2.12m,https://www.moneycontrol.com/india/stockpricequote/finance-leasing-hire-purchase/cholamandalaminvestmentfinancecompany/CDB,
TII,Cholamandalam,"9,227.07",491.55,8.35,1.73,1,[],19.96k,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/cholamandalamfinancialholdings/TII,
C,Cipla,"37,187.13",461.25,0.2,0.04,1,[],1.21m,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/cipla/C,
CUB,City Union Bank,"17,000.98",231.05,-2.1,-0.9,-1,[],266.39k,https://www.moneycontrol.com/india/stockpricequote/banks-private-sector/cityunionbank/CUB,
CI29,Coal India,"1,20,943.54",196.25,6.1,3.21,1,[],5.85m,https://www.moneycontrol.com/india/stockpricequote/mining-minerals/coalindia/CI11,
CS17,Cochin Shipyard,"5,120.87",389.3,0.95,0.24,1,[],98.33k,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/cochinshipyard/CS,
CDE,Coffee Day,862.96,40.85,-0.1,-0.24,-1,[],251.43k,https://www.moneycontrol.com/india/stockpricequote/food-processing/coffeedayenterprises/CDE,
CPI,Colgate,"40,165.48","1,476.75",0.7,0.05,1,[],357.12k,https://www.moneycontrol.com/india/stockpricequote/personal-care/colgatepalmoliveindia/CPI,
CCI,Container Corp,"35,195.89",577.65,15.95,2.84,1,[],2.21m,https://www.moneycontrol.com/india/stockpricequote/transport-logistics/containercorporationindia/CCI,
CF06,Coromandel Int,"15,021.25",513.35,3.05,0.6,1,[],242.11k,https://www.moneycontrol.com/india/stockpricequote/fertilisers/coromandelinternational/CI45,
CB,Corporation Bk,"15,405.05",25.7,1.95,8.21,1,[],3.21m,https://www.moneycontrol.com/india/stockpricequote/banks-public-sector/corporationbank/CB,
CK,Cox & Kings,30.02,1.7,-0.05,-2.86,-1,[],344.87k,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/coxkings/CK,
CG02,CreditAccess Gr,"11,650.99",810.1,0.15,0.02,1,[],29.37k,https://www.moneycontrol.com/india/stockpricequote/finance-term-lending-institutions/creditaccessgrameen/CG03,
CRI,CRISIL,"12,411.40","1,716.55",13.45,0.79,1,[],20.73k,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/crisil/CRI,
CI02,Cummins,"15,205.81",548.55,9.7,1.8,1,[],531.55k,https://www.moneycontrol.com/india/stockpricequote/engines/cumminsindia/CI02,
IE07,Cyient,"4,320.99",388.7,1.05,0.27,1,[],91.89k,https://www.moneycontrol.com/india/stockpricequote/computers-software/cyient/IE07,
DI,Dabur India,"81,284.94",460,2.3,0.5,1,[],855.40k,https://www.moneycontrol.com/india/stockpricequote/personal-care/daburindia/DI,
OCL,Dalmia Bharat,"15,665.34",811.85,-2.95,-0.36,-1,[],145.04k,https://www.moneycontrol.com/india/stockpricequote/cement-major/dalmiabharat/OCL,
C13,DB Corp,"2,346.04",134.1,-0.15,-0.11,-1,[],28.31k,https://www.moneycontrol.com/india/stockpricequote/media-entertainment/dbcorp/C13,
DCB01,DCB Bank,"5,334.98",172,-1.85,-1.06,-1,[],4.23m,https://www.moneycontrol.com/india/stockpricequote/banks-private-sector/dcbbank/DCB01,
DCM02,DCM Shriram,"5,266.95",337.75,0.25,0.07,1,[],86.59k,https://www.moneycontrol.com/india/stockpricequote/diversified/dcmshriram/DCM02,
DFP,Deepak Fert,832.58,93.25,1.7,1.86,1,[],176.65k,https://www.moneycontrol.com/india/stockpricequote/fertilisers/deepakfertilizerspetrochemicalscoprn/DFP,
DN,Deepak Nitrite,"4,781.26",350.55,-5.05,-1.42,-1,[],231.40k,https://www.moneycontrol.com/india/stockpricequote/chemicals/deepaknitrite/DN,
AW,Delta Corp,"5,754.73",212.4,1.65,0.78,1,[],930.18k,https://www.moneycontrol.com/india/stockpricequote/construction-contracting-real-estate/deltacorp/DC11,
DHF,Dewan Housing,461.32,14.7,0.7,5,1,[],7.44m,https://www.moneycontrol.com/india/stockpricequote/finance-housing/dewanhousingfinancecorporation/DHF,
DB03,Dilip Buildcon,"5,436.60",397.5,20.5,5.44,1,[],334.42k,https://www.moneycontrol.com/india/stockpricequote/construction-contracting-civil/dilipbuildcon/DB04,
DTV,Dish TV,"2,485.74",13.5,0.05,0.37,1,[],40.59m,https://www.moneycontrol.com/india/stockpricequote/media-entertainment/dishtvindia/DTV,
DCA,Dishman Carboge,"1,944.80",120.5,-0.9,-0.74,-1,[],92.53k,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/dishmancarbogenamcis/DCA,
DL03,Divis Labs,"48,899.31","1,842.00",12.85,0.7,1,[],534.17k,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/divislaboratories/DL03,
DT07,Dixon Technolog,"4,103.73","3,548.45",135.65,3.97,1,[],32.39k,https://www.moneycontrol.com/india/stockpricequote/electricals/dixontechnologies/DT07,
D04,DLF,"56,672.26",228.95,4.05,1.8,1,[],14.46m,https://www.moneycontrol.com/india/stockpricequote/construction-contracting-real-estate/dlf/D04,
DLP01,Dr Lal PathLab,"12,232.05","1,467.70",-43.55,-2.88,-1,[],163.32k,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/drlalpathlabs/DLP01,
DRL,Dr Reddys Labs,"46,882.42","2,821.50",-84.15,-2.9,-1,[],1.37m,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/drreddyslaboratories/DRL,
ES07,eClerx Services,"1,857.12",502.15,-9.25,-1.81,-1,[],17.61k,https://www.moneycontrol.com/india/stockpricequote/computers-software-medium-small/eclerxservices/eS06,
EC06,Edelweiss,"10,858.22",116.25,2.5,2.2,1,[],883.96k,https://www.moneycontrol.com/india/stockpricequote/finance-general/edelweissfinancialservices/EC01,
EM,Eicher Motors,"60,164.92","22,034.75",81.2,0.37,1,[],140.13k,https://www.moneycontrol.com/india/stockpricequote/auto-lcvs-hcvs/eichermotors/EM,
EID,EID Parry,"3,616.89",204.35,8.9,4.55,1,[],755.67k,https://www.moneycontrol.com/india/stockpricequote/sugar/eidparryindia/EID,
EIH,EIH,"8,199.16",143.45,0.4,0.28,1,[],63.62k,https://www.moneycontrol.com/india/stockpricequote/hotels/eih/EIH,
EE01,Elgi Equipments,"3,933.63",248.25,0.3,0.12,1,[],5.15k,https://www.moneycontrol.com/india/stockpricequote/compressors/elgiequipments/EE01,
E05,Emami,"14,069.72",309.95,-0.7,-0.23,-1,[],222.98k,https://www.moneycontrol.com/india/stockpricequote/personal-care/emami/E06,
ET04,Endurance Techn,"14,867.36","1,056.95",-4.05,-0.38,-1,[],59.50k,https://www.moneycontrol.com/india/stockpricequote/auto-2-3-wheelers/endurancetechnologies/ET01,
EI14,EngineersInd,"6,603.47",104.5,-0.3,-0.29,-1,[],394.13k,https://www.moneycontrol.com/india/stockpricequote/infrastructure-general/engineersindia/EI14,
EH03,Equitas Holding,"3,472.43",101.6,0.55,0.54,1,[],6.66m,https://www.moneycontrol.com/india/stockpricequote/finance-general/equitasholdings/EH03,
EL01,Eris Life,"6,358.91",462.4,0.55,0.12,1,[],37.38k,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/erislifesciences/EL01,
E,Escorts,"7,563.61",617.05,18.75,3.13,1,[],2.86m,https://www.moneycontrol.com/india/stockpricequote/auto-tractors/escorts/E,
EP,Essel Propack,"4,827.28",153.05,3.95,2.65,1,[],55.02k,https://www.moneycontrol.com/india/stockpricequote/packaging/esselpropack/EP11,
EI,Exide Ind,"15,793.00",185.8,1.55,0.84,1,[],906.05k,https://www.moneycontrol.com/india/stockpricequote/auto-ancillaries/exideindustries/EI,
FDC,FDC,"3,471.61",203.05,-1.3,-0.64,-1,[],36.70k,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/fdc/FDC,
FB,Federal Bank,"17,311.56",86.95,1.65,1.93,1,[],12.16m,https://www.moneycontrol.com/india/stockpricequote/banks-private-sector/federalbank/FB,
FOI,Fine Organics,"5,553.29","1,811.25",12.4,0.69,1,[],6.18k,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/fineorganicsindustries/FOI,
FC01,Finolex Cables,"5,459.17",356.95,4.3,1.22,1,[],28.24k,https://www.moneycontrol.com/india/stockpricequote/cables-telephone/finolexcables/FC01,
FI,Finolex Ind,"6,837.66",551,-1.1,-0.2,-1,[],18.69k,https://www.moneycontrol.com/india/stockpricequote/petrochemicals/finolexindustries/FI,
FS07,Firstsource Sol,"2,717.35",39.2,1.95,5.23,1,[],2.08m,https://www.moneycontrol.com/india/stockpricequote/computers-software-medium-small/firstsourcesolutions/FS07,
FH,Fortis Health,"10,286.30",136.25,-0.9,-0.66,-1,[],340.30k,https://www.moneycontrol.com/india/stockpricequote/hospitals-medical-services/fortishealthcare/FH,
FVI,Future Consumer,"4,591.32",23.9,-0.1,-0.42,-1,[],578.02k,https://www.moneycontrol.com/india/stockpricequote/food-processing/futureconsumer/FVI,
FLF01,Future Life,"8,035.43",399.05,4.75,1.2,1,[],4.62k,https://www.moneycontrol.com/india/stockpricequote/retail/futurelifestylefashions/FLF01,
FR,Future Retail,"16,698.83",332.25,0.5,0.15,1,[],122.07k,https://www.moneycontrol.com/india/stockpricequote/retail/futureretail/FR,
GAI,GAIL,"54,493.12",119.8,0.85,0.71,1,[],5.75m,https://www.moneycontrol.com/india/stockpricequote/oil-drilling-and-exploration/gailindia/GAI,
GSL06,Galaxy Surfacta,"5,094.67","1,436.95",28.85,2.05,1,[],4.76k,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/galaxysurfactantsltd/GSL06,
GD01,Gateway Distri,"1,049.23",96.5,0.7,0.73,1,[],89.52k,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/gatewaydistriparks/GD01,
GP10,Gayatri Project,"1,511.63",80.75,1.6,2.02,1,[],860.52k,https://www.moneycontrol.com/india/stockpricequote/construction-contracting-civil/gayatriprojects/GP10,
ABB01,GE Power India,"4,811.13",715.65,-0.2,-0.03,-1,[],4.76k,https://www.moneycontrol.com/india/stockpricequote/power-transmission-equipment/gepowerindia/AP29,
GES,GE Shipping,"4,461.89",300.05,2.4,0.81,1,[],64.49k,https://www.moneycontrol.com/india/stockpricequote/shipping/greateasternshippingcompany/GES,
GEC,GE T&D India,"3,986.64",155.7,7.45,5.03,1,[],62.33k,https://www.moneycontrol.com/india/stockpricequote/power-transmission-equipment/getdindia/ATD,
GIC12,General Insuran,"41,526.65",236.7,7.8,3.41,1,[],533.63k,https://www.moneycontrol.com/india/stockpricequote/diversified/generalinsurancecorporationindia/GIC12,
ISP,Gillette India,"21,725.22","6,667.20",15.4,0.23,1,[],3.37k,https://www.moneycontrol.com/india/stockpricequote/personal-care/gilletteindia/GI22,
SB,GlaxoSmith Con,"36,392.97","8,653.55",11.35,0.13,1,[],6.73k,https://www.moneycontrol.com/india/stockpricequote/food-processing/glaxosmithklineconsumerhealthcare/GSC04,
GI,GlaxoSmithKline,"28,368.73","1,674.60",29.25,1.78,1,[],72.50k,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/glaxosmithklinepharmaceuticals/GSK,
GP08,Glenmark,"9,582.43",339.6,-2,-0.59,-1,[],1.21m,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/glenmarkpharma/GP08,
GI27,GMR Infra,"12,735.84",21.1,0.25,1.2,1,[],15.40m,https://www.moneycontrol.com/india/stockpricequote/infrastructure-general/gmrinfrastructure/GI27,
GNV,GNFC,"2,656.11",170.9,-2.6,-1.5,-1,[],240.38k,https://www.moneycontrol.com/india/stockpricequote/fertilisers/gujaratnarmadavalleyfertilizerschemicals/GNV,
GPI,Godfrey Phillip,"6,460.24","1,242.50",-2.45,-0.2,-1,[],60.16k,https://www.moneycontrol.com/india/stockpricequote/cigarettes/godfreyphillipsindia/GPI,
GA08,Godrej Agrovet,"9,627.06",501.3,-1,-0.2,-1,[],31.43k,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/godrejagrovet/GA03,
GCP,Godrej Consumer,"68,980.39",674.75,8.55,1.28,1,[],934.15k,https://www.moneycontrol.com/india/stockpricequote/personal-care/godrejconsumerproducts/GCP,
GS,Godrej Ind,"14,086.15",418.65,4.7,1.14,1,[],139.13k,https://www.moneycontrol.com/india/stockpricequote/personal-care/godrejindustries/GI23,
GP11,Godrej Prop,"23,160.95",919,-11.8,-1.27,-1,[],267.26k,https://www.moneycontrol.com/india/stockpricequote/construction-contracting-real-estate/godrejproperties/GP11,
GI22,Granules India,"3,368.17",131,1.5,1.16,1,[],1.66m,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/granulesindia/GI25,
GI13,Graphite India,"6,002.92",307.25,-7.2,-2.29,-1,[],959.11k,https://www.moneycontrol.com/india/stockpricequote/electrodes-graphite/graphiteindia/GI13,
GI01,Grasim,"51,459.61",782.3,8.1,1.05,1,[],1.45m,https://www.moneycontrol.com/india/stockpricequote/diversified/grasimindustries/GI01,
G,Greaves Cotton,"2,928.23",126.65,0.1,0.08,1,[],75.54k,https://www.moneycontrol.com/india/stockpricequote/engines/greavescotton/GC20,
GN,Grindwell Norto,"6,302.18",569.2,-1.65,-0.29,-1,[],4.08k,https://www.moneycontrol.com/india/stockpricequote/abrasives/grindwellnorton/GN,
GRU,GRUH Finance,"23,321.23",317.7,0,0,0,[],0,https://www.moneycontrol.com/india/stockpricequote/finance-housing/gruhfinance/GRU,
GSF,GSFC,"2,717.62",68.2,0.35,0.52,1,[],213.30k,https://www.moneycontrol.com/india/stockpricequote/fertilisers/gujaratstatefertilizerschemicals/GSF,
GAC01,Guj Alkali,"2,815.94",383.45,-0.65,-0.17,-1,[],31.80k,https://www.moneycontrol.com/india/stockpricequote/chemicals/gujaratalkalieschemicals/GAC01,
GHC,Guj Heavy Chem,"1,941.68",197.7,-1.25,-0.63,-1,[],342.46k,https://www.moneycontrol.com/india/stockpricequote/chemicals/gujaratheavychemicals/GHC,
GMD,Guj Mineral,"1,768.08",55.6,-0.05,-0.09,-1,[],106.47k,https://www.moneycontrol.com/india/stockpricequote/mining-minerals/gujaratmineraldevelopmentcorporation/GMD,
GSP02,Guj State Petro,"12,310.68",218.25,2.55,1.18,1,[],1.22m,https://www.moneycontrol.com/india/stockpricequote/oil-drilling-and-exploration/gujaratstatepetronet/GSP02,
GGC,Gujarat Gas,"15,950.00",231.7,3.9,1.71,1,[],871.47k,https://www.moneycontrol.com/india/stockpricequote/oil-drilling-and-exploration/gujaratgas/GGC,
GPP03,Gujarat Pipavav,"4,012.55",83,0.2,0.24,1,[],75.14k,https://www.moneycontrol.com/india/stockpricequote/shipping/gujaratpipavavport/GPP03,
GOL01,Gulf Oil Lubric,"4,093.73",817.05,1.95,0.24,1,[],3.39k,https://www.moneycontrol.com/india/stockpricequote/lubricants/gulfoillubricantsindia/GOL01,
HCD,Hathway Cable,"3,478.26",19.65,-0.2,-1.01,-1,[],174.33k,https://www.moneycontrol.com/india/stockpricequote/media-entertainment/hathwaycabledatacom/HCD,
HAP,Hatsun Agro,"8,904.46",550.75,-9.6,-1.71,-1,[],12.57k,https://www.moneycontrol.com/india/stockpricequote/food-processing/hatsunagroproducts/HAP,
HI01,Havells India,"40,958.80",654.5,2.2,0.34,1,[],895.61k,https://www.moneycontrol.com/india/stockpricequote/electric-equipment/havellsindia/HI01,
HCL02,HCL Tech,"1,47,392.72",543.15,6.8,1.27,1,[],2.89m,https://www.moneycontrol.com/india/stockpricequote/computers-software/hcltechnologies/HCL02,
HDF,HDFC,"4,06,910.98","2,354.50",36.05,1.55,1,[],2.56m,https://www.moneycontrol.com/india/stockpricequote/finance-housing/housingdevelopmentfinancecorporation/HDF,
HAM02,HDFC AMC,"66,468.87","3,126.05",64.85,2.12,1,[],792.92k,https://www.moneycontrol.com/india/stockpricequote/finance-investments/hdfcassetmanagementcompany/HAM02,
HDF01,HDFC Bank,"6,92,032.14","1,263.85",0.25,0.02,1,[],5.89m,https://www.moneycontrol.com/india/stockpricequote/banks-private-sector/hdfcbank/HDF01,
HSL01,HDFC Life,"1,18,851.09",588.9,6,1.03,1,[],2.10m,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/hdfclifeinsurancecompanylimited/HSL01,
HEG,HEG,"4,149.98","1,075.25",-13.95,-1.28,-1,[],229.49k,https://www.moneycontrol.com/india/stockpricequote/electrodes-graphite/heg/HEG,
MC14,Heidelberg Cem,"3,982.73",175.75,0.8,0.46,1,[],239.90k,https://www.moneycontrol.com/india/stockpricequote/cement-major/heidelbergcementindia/HCI02,
HFI,Heritage Foods,"1,549.46",333.95,-15.3,-4.38,-1,[],35.12k,https://www.moneycontrol.com/india/stockpricequote/food-processing/heritagefoods/HFI,
HHM,Hero Motocorp,"46,701.56","2,338.15",4.1,0.18,1,[],924.71k,https://www.moneycontrol.com/india/stockpricequote/auto-2-3-wheelers/heromotocorp/HHM,
A,Hexaware Tech,"10,137.08",339.75,-0.4,-0.12,-1,[],271.17k,https://www.moneycontrol.com/india/stockpricequote/computers-software/hexawaretechnologies/HT02,
HFC,HFCL,"2,209.13",17.2,0.1,0.58,1,[],1.40m,https://www.moneycontrol.com/india/stockpricequote/telecommunications-equipment/hfcl/HFC,
HCI01,Himadri Special,"2,422.20",57.85,2.9,5.28,1,[],1.05m,https://www.moneycontrol.com/india/stockpricequote/chemicals/himadrispecialitychemical/HCI01,
HS,Himatsingka Sei,"1,209.55",122.85,-0.6,-0.49,-1,[],54.65k,https://www.moneycontrol.com/india/stockpricequote/textiles-synthetic-silk/himatsingkaseide/HS,
HC07,Hind Copper,"3,506.58",37.9,0.5,1.34,1,[],1.00m,https://www.moneycontrol.com/india/stockpricequote/metals-non-ferrous/hindustancopper/HC07,
HZ,Hind Zinc,"87,041.57",206,0.5,0.24,1,[],612.88k,https://www.moneycontrol.com/india/stockpricequote/metals-non-ferrous/hindustanzinc/HZ,
H,Hindalco,"46,773.80",208.25,6.8,3.38,1,[],14.25m,https://www.moneycontrol.com/india/stockpricequote/aluminium/hindalcoindustries/HI,
HAL,Hindustan Aeron,"25,368.31",758.65,-1.5,-0.2,-1,[],9.92k,https://www.moneycontrol.com/india/stockpricequote/diversified/hindustanaeronauticsltd/HAL,
TH,Honeywell Autom,"23,679.10","26,781.70",556.05,2.12,1,[],1.59k,https://www.moneycontrol.com/india/stockpricequote/telecommunications-equipment/honeywellautomation/HA04,
HPC,HPCL,"40,747.02",267.4,1.2,0.45,1,[],2.36m,https://www.moneycontrol.com/india/stockpricequote/refineries/hindustanpetroleumcorporation/HPC,
HUD,HUDCO,"7,407.03",37,1.15,3.21,1,[],1.12m,https://www.moneycontrol.com/india/stockpricequote/construction-contracting-real-estate/housingurbandevelopmentcorporation/HUD,
HL,HUL,"4,34,304.59","2,006.20",-1.15,-0.06,-1,[],1.21m,https://www.moneycontrol.com/india/stockpricequote/personal-care/hindustanunilever/HU,
ICI02,ICICI Bank,"3,47,263.97",537.05,1.7,0.32,1,[],17.88m,https://www.moneycontrol.com/india/stockpricequote/banks-private-sector/icicibank/ICI02,
ILG,ICICI Lombard ,"61,343.58","1,349.90",12.7,0.95,1,[],441.65k,https://www.moneycontrol.com/india/stockpricequote/diversified/icicilombardgeneralinsurancecompany/ILG,
IPL01,ICICI Prudentia,"71,175.20",495.7,2.45,0.5,1,[],1.05m,https://www.moneycontrol.com/india/stockpricequote/finance-general/iciciprudentiallifeinsurancecompany/IPL01,
ISL03,ICICI Securitie,"11,437.63",355.05,-0.4,-0.11,-1,[],106.04k,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/icicisecuritiesltd/ISL04,
ICR,ICRA,"2,657.90","2,753.95",-0.05,0,-1,[],11.29k,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/icra/ICR,
IDB,IDBI Bank,"39,913.38",38.45,1.55,4.2,1,[],12.68m,https://www.moneycontrol.com/india/stockpricequote/banks-public-sector/idbibank/IDB05,
IDF,IDFC,"5,419.64",33.95,1,3.03,1,[],1.12m,https://www.moneycontrol.com/india/stockpricequote/finance-term-lending-institutions/idfc/IDF,
IDF01,IDFC First Bank,"20,882.28",43.65,0.45,1.04,1,[],11.53m,https://www.moneycontrol.com/india/stockpricequote/banks-private-sector/idfcfirstbank/IDF01,
IEE,IEX,"4,195.29",140.05,-0.55,-0.39,-1,[],114.80k,https://www.moneycontrol.com/india/stockpricequote/diversified/indianenergyexchange/IEE,
IFB02,IFB Industries,"2,423.43",598.1,-29.8,-4.75,-1,[],42.83k,https://www.moneycontrol.com/india/stockpricequote/consumer-goods-white-goods/ifbindustries/IFB02,
IFC,IFCI,"1,119.36",6.6,0.1,1.54,1,[],2.64m,https://www.moneycontrol.com/india/stockpricequote/finance-term-lending-institutions/ifci/IFC02,
